,head,relation,tail
1664,190,0,502
1665,190,0,518
1666,191,0,499
1667,191,0,561
1668,191,0,510
1669,191,0,477
1670,191,0,567
1671,191,0,521
1672,192,0,414
1673,192,0,415
1674,192,0,514
1675,192,0,515
1676,192,0,566
1677,192,0,516
1678,193,0,375
1679,193,0,377
1680,193,0,549
1681,193,0,560
1682,193,0,509
1683,193,0,281
1684,194,0,315
1685,194,0,314
1686,194,0,343
1687,194,0,383
1688,194,0,270
1689,195,0,470
1690,195,0,547
1691,195,0,494
1692,195,0,562
1693,195,0,477
1694,195,0,396
1695,195,0,434
1696,195,0,467
1697,195,0,449
1698,195,0,431
1699,196,0,318
1700,196,0,383
1701,196,0,341
1702,196,0,300
1703,196,0,382
1704,197,0,538
1705,197,0,560
1706,197,0,486
1707,197,0,295
1708,197,0,418
1709,197,0,481
1710,197,0,568
1711,198,0,392
1712,198,0,565
1713,198,0,499
1714,198,0,440
1715,198,0,530
1716,198,0,431
1717,198,0,506
1718,199,0,543
1719,199,0,393
1720,199,0,376
1721,199,0,380
1722,199,0,471
1723,199,0,267
1724,199,0,355
1725,199,0,554
1726,199,0,449
1727,199,0,279
1728,199,0,539
1729,200,0,331
1730,200,0,392
1731,200,0,530
1732,200,0,410
1733,200,0,279
1734,200,0,408
1735,200,0,539
1736,200,0,481
1737,201,0,502
1738,201,0,276
1739,201,0,327
1740,201,0,300
1741,202,0,267
1742,202,0,556
1743,202,0,552
1744,202,0,385
1745,202,0,486
1746,202,0,356
1747,202,0,428
1748,202,0,418
1749,202,0,545
1750,202,0,551
1751,202,0,523
1752,202,0,256
1753,202,0,297
1754,202,0,516
1755,202,0,570
1756,202,0,429
1757,202,0,518
1758,202,0,424
1759,202,0,546
1760,202,0,475
1761,202,0,568
1762,202,0,532
1763,203,0,449
1764,203,0,549
1765,203,0,504
1766,203,0,479
1767,203,0,457
1768,203,0,319
1769,203,0,348
1770,203,0,415
1771,203,0,533
1772,203,0,550
1773,203,0,384
1774,203,0,428
1775,203,0,546
1776,203,0,495
1777,203,0,514
1778,204,0,496
1779,204,0,491
1780,204,0,547
1781,204,0,470
1782,204,0,536
1783,204,0,526
1784,205,0,392
1785,205,0,265
1786,205,0,274
1787,205,0,536
1788,205,0,331
1789,205,0,502
1790,205,0,567
1791,205,0,435
1792,205,0,408
1793,205,0,478
1794,205,0,505
1795,205,0,506
1796,205,0,410
1797,205,0,357
1798,205,0,343
1799,205,0,460
1800,205,0,558
1801,205,0,346
1802,205,0,546
1803,206,0,252
1804,206,0,464
1805,206,0,452
1806,206,0,492
1807,206,0,478
1808,206,0,544
1809,206,0,376
1810,206,0,467
1811,206,0,316
1812,207,0,395
1813,207,0,380
1814,207,0,308
1815,207,0,350
1816,207,0,560
1817,207,0,340
1818,207,0,282
1819,208,0,286
1820,208,0,260
1821,208,0,370
1822,208,0,368
1823,208,0,402
1824,208,0,543
1825,208,0,491
1826,208,0,307
1827,208,0,554
1828,208,0,404
1829,208,0,520
1830,208,0,440
1831,208,0,441
1832,208,0,529
1833,208,0,289
1834,208,0,411
1835,208,0,539
1836,208,0,552
1837,209,0,264
1838,209,0,462
1839,209,0,316
1840,209,0,382
1841,209,0,303
1842,210,0,365
1843,210,0,510
1844,210,0,275
1845,210,0,456
1846,210,0,276
1847,210,0,363
1848,210,0,415
1849,210,0,357
1850,210,0,557
1851,211,0,321
1852,211,0,505
1853,211,0,556
1854,211,0,434
1855,211,0,437
1856,211,0,432
1857,211,0,270
1858,211,0,495
1859,211,0,414
1860,211,0,413
1861,211,0,566
1862,211,0,518
1863,211,0,283
1864,211,0,532
1865,212,0,448
1866,212,0,303
1867,213,0,403
1868,213,0,537
1869,213,0,393
1870,213,0,493
1871,213,0,408
1872,213,0,538
1873,213,0,357
1874,213,0,298
1875,214,0,371
1876,214,0,361
1877,214,0,331
1878,214,0,526
1879,214,0,537
1880,214,0,519
1881,214,0,382
1882,214,0,536
1883,214,0,432
1884,214,0,428
1885,214,0,533
1886,214,0,284
1887,214,0,570
1888,215,0,260
1889,215,0,271
1890,215,0,268
1891,215,0,479
1892,215,0,558
1893,216,0,400
1894,216,0,261
1895,216,0,394
1896,216,0,377
1897,216,0,375
1898,216,0,306
1899,216,0,390
1900,216,0,267
1901,216,0,316
1902,216,0,549
1903,216,0,382
1904,216,0,383
1905,216,0,339
1906,216,0,386
1907,216,0,446
1908,217,0,365
1909,217,0,289
1910,217,0,474
1911,217,0,293
1912,217,0,488
1913,217,0,303
1914,218,0,528
1915,218,0,521
1916,218,0,385
1917,218,0,408
1918,218,0,410
1919,218,0,445
1920,218,0,284
1921,218,0,409
1922,218,0,310
1923,219,0,470
1924,219,0,361
1925,219,0,564
1926,219,0,559
1927,219,0,439
1928,219,0,525
1929,219,0,440
1930,219,0,267
1931,219,0,450
1932,219,0,534
1933,219,0,504
1934,219,0,445
1935,219,0,338
1936,219,0,385
1937,219,0,408
1938,219,0,530
1939,219,0,344
1940,219,0,535
1941,219,0,431
1942,219,0,411
1943,219,0,294
1944,219,0,345
1945,219,0,518
1946,219,0,531
1947,220,0,455
1948,220,0,333
1949,220,0,322
1950,220,0,450
1951,220,0,296
1952,220,0,516
1953,220,0,283
1954,220,0,327
1955,220,0,300
1956,221,0,507
1957,221,0,513
1958,221,0,431
1959,221,0,412
1960,221,0,509
1961,222,0,337
1962,222,0,550
1963,222,0,480
1964,222,0,558
1965,222,0,271
1966,222,0,448
1967,222,0,542
1968,222,0,310
1969,223,0,509
1970,223,0,414
1971,223,0,495
1972,223,0,566
1973,223,0,345
1974,223,0,523
1975,223,0,429
1976,223,0,532
1977,224,0,376
1978,224,0,540
1979,224,0,541
1980,224,0,377
1981,224,0,270
1982,224,0,319
1983,224,0,326
1984,224,0,463
1985,224,0,298
1986,224,0,347
1987,224,0,423
1988,224,0,570
1989,225,0,500
1990,225,0,541
1991,225,0,540
1992,225,0,408
1993,225,0,460
1994,225,0,445
1995,225,0,319
1996,226,0,529
1997,226,0,440
1998,226,0,408
1999,226,0,474
2000,226,0,431
2001,226,0,506
2002,226,0,385
2003,226,0,357
2004,226,0,539
2005,226,0,417
2006,227,0,405
2007,227,0,552
2008,227,0,278
2009,227,0,555
2010,227,0,423
2011,228,0,311
2012,228,0,265
2013,228,0,315
2014,228,0,363
2015,228,0,335
2016,228,0,555
2017,229,0,267
2018,229,0,489
2019,229,0,323
2020,229,0,363
2021,229,0,337
2022,229,0,450
2023,229,0,341
2024,229,0,277
2025,229,0,555
2026,229,0,442
2027,229,0,468
2028,229,0,343
2029,229,0,340
2030,229,0,550
2031,229,0,386
2032,229,0,416
2033,229,0,419
2034,229,0,421
2035,229,0,420
2036,230,0,320
2037,230,0,385
2038,230,0,293
2039,230,0,346
2040,230,0,488
2041,231,0,261
2042,231,0,401
2043,231,0,322
2044,231,0,544
2045,231,0,323
2046,231,0,341
2047,231,0,489
2048,231,0,535
2049,231,0,412
2050,231,0,416
2051,231,0,347
2052,231,0,257
2053,232,0,364
2054,232,0,389
2055,232,0,369
2056,232,0,427
2057,232,0,438
2058,232,0,485
2059,233,0,266
2060,233,0,403
2061,233,0,322
2062,233,0,337
2063,233,0,277
2064,233,0,295
2065,233,0,505
2066,233,0,515
2067,233,0,298
2068,233,0,388
2069,233,0,484
2070,233,0,479
2071,233,0,447
2072,233,0,284
2073,233,0,531
2074,233,0,303
2075,234,0,526
2076,234,0,361
2077,234,0,405
2078,234,0,391
2079,234,0,439
2080,234,0,538
2081,234,0,444
2082,234,0,276
2083,234,0,406
2084,234,0,554
2085,234,0,346
2086,234,0,558
2087,234,0,349
2088,234,0,300
2089,234,0,542
2090,235,0,336
2091,235,0,530
2092,235,0,468
2093,235,0,486
2094,235,0,410
2095,235,0,506
2096,235,0,515
2097,235,0,417
2098,235,0,558
2099,235,0,517
2100,235,0,557
2101,235,0,553
2102,236,0,288
2103,236,0,307
2104,236,0,489
2105,236,0,490
2106,237,0,308
2107,237,0,336
2108,237,0,560
2109,237,0,294
2110,237,0,555
2111,237,0,281
2112,238,0,565
2113,238,0,496
2114,238,0,361
2115,238,0,378
2116,238,0,500
2117,238,0,499
2118,238,0,502
2119,238,0,405
2120,238,0,510
2121,238,0,567
2122,238,0,562
2123,238,0,477
2124,238,0,507
2125,238,0,385
2126,238,0,440
2127,238,0,504
2128,238,0,276
2129,238,0,431
2130,238,0,486
2131,238,0,541
2132,238,0,540
2133,238,0,290
2134,238,0,410
2135,238,0,468
2136,239,0,520
2137,239,0,276
2138,239,0,414
2139,240,0,262
2140,240,0,373
2141,240,0,398
2142,240,0,433
2143,240,0,359
2144,240,0,496
2145,240,0,374
2146,240,0,271
2147,240,0,528
2148,240,0,404
2149,241,0,507
2150,241,0,406
2151,241,0,468
2152,241,0,505
2153,241,0,570
2154,242,0,435
2155,242,0,500
2156,242,0,491
2157,242,0,361
2158,242,0,385
2159,242,0,431
2160,242,0,506
2161,242,0,293
2162,242,0,295
2163,242,0,479
2164,242,0,415
2165,242,0,515
2166,242,0,570
2167,243,0,307
2168,243,0,314
2169,243,0,316
2170,243,0,382
2171,243,0,337
2172,243,0,489
2173,243,0,334
2174,243,0,444
2175,243,0,383
2176,244,0,570
2177,244,0,517
2178,244,0,487
2179,245,0,452
2180,245,0,491
2181,245,0,361
2182,245,0,436
2183,245,0,439
2184,245,0,412
2185,245,0,356
2186,245,0,415
2187,245,0,417
2188,245,0,280
2189,245,0,545
2190,245,0,487
2191,245,0,531
2192,246,0,426
2193,246,0,555
2194,246,0,295
2195,246,0,533
2196,246,0,299
2197,247,0,262
2198,247,0,496
2199,247,0,524
2200,247,0,520
2201,247,0,436
2202,247,0,376
2203,248,0,436
2204,248,0,500
2205,248,0,289
2206,248,0,355
2207,248,0,529
2208,248,0,437
2209,248,0,531
2210,249,0,375
2211,249,0,561
2212,249,0,549
2213,249,0,456
2214,249,0,382
2215,249,0,494
2216,249,0,377
2217,249,0,361
2218,249,0,567
2219,249,0,441
2220,249,0,444
2221,249,0,357
2222,249,0,409
2223,250,0,454
2224,250,0,311
2225,250,0,394
2226,250,0,367
2227,250,0,368
2228,250,0,286
2229,250,0,461
2230,250,0,312
2231,250,0,264
2232,251,0,285
2233,251,0,352
2234,251,0,373
2235,251,0,304
2236,251,0,379
2237,14,0,571
2238,17,0,571
2239,20,0,572
2240,34,0,384
2241,63,0,573
2242,64,0,572
2243,64,0,573
2244,75,0,574
2245,125,0,572
2246,153,0,573
2247,162,0,575
2248,162,0,573
2249,167,0,427
2250,167,0,487
2251,173,0,573
2252,186,0,572
2253,190,0,438
2254,190,0,504
2255,205,0,572
2256,218,0,572
2257,219,0,573
2258,239,0,536
