,head,relation,tail
146525,16536,0,97639
146526,16536,0,95292
146527,16536,0,100746
146528,16536,0,97502
146529,16537,0,95417
146530,16537,0,95682
146531,16537,0,95977
146532,16537,0,97878
146533,16537,0,94563
146534,16537,0,100870
146535,16537,0,101342
146536,16537,0,94965
146537,16537,0,95851
146538,16538,0,105208
146539,16538,0,98391
146540,16538,0,95224
146541,16538,0,97544
146542,16539,0,96462
146543,16539,0,94660
146544,16539,0,96169
146545,16539,0,113170
146546,16539,0,94575
146547,16539,0,98797
146548,16539,0,101475
146549,16540,0,99576
146550,16541,0,97833
146551,16541,0,97110
146552,16541,0,95672
146553,16541,0,95378
146554,16541,0,97731
146555,16542,0,97860
146556,16542,0,96911
146557,16542,0,111072
146558,16542,0,113171
146559,16542,0,96112
146560,16542,0,105477
146561,16542,0,94753
146562,16542,0,94754
146563,16542,0,94755
146564,16542,0,104625
146565,16542,0,99348
146566,16542,0,97841
146567,16542,0,100832
146568,16542,0,94752
146569,16542,0,94731
146570,16542,0,111988
146571,16542,0,106386
146572,16543,0,95180
146573,16543,0,95757
146574,16543,0,95934
146575,16543,0,111487
146576,16543,0,95027
146577,16543,0,95147
146578,16544,0,107234
146579,16544,0,94288
146580,16544,0,94683
146581,16544,0,94562
146582,16544,0,98286
146583,16545,0,94819
146584,16545,0,94594
146585,16545,0,96925
146586,16545,0,95818
146587,16545,0,99193
146588,16545,0,104489
146589,16546,0,96890
146590,16546,0,96580
146591,16546,0,96469
146592,16546,0,104910
146593,16546,0,95681
146594,16546,0,94599
146595,16547,0,95352
146596,16547,0,95574
146597,16547,0,98541
146598,16547,0,95219
146599,16547,0,94273
146600,16548,0,94389
146601,16548,0,108716
146602,16548,0,110030
146603,16548,0,99710
146604,16548,0,97097
146605,16549,0,95967
146606,16549,0,94533
146607,16549,0,94414
146608,16549,0,96899
146609,16549,0,101086
146610,16550,0,110422
146611,16550,0,96821
146612,16550,0,95806
146613,16550,0,96990
146614,16550,0,94698
146615,16550,0,94575
146616,16551,0,97973
146617,16551,0,104570
146618,16551,0,95685
146619,16551,0,109661
146620,16551,0,94692
146621,16552,0,94398
146622,16552,0,94384
146623,16552,0,95283
146624,16552,0,101078
146625,16552,0,104357
146626,16552,0,96645
146627,16552,0,94660
146628,16552,0,95589
146629,16553,0,109965
146630,16553,0,102455
146631,16553,0,102843
146632,16553,0,100477
146633,16553,0,99937
146634,16553,0,95422
146635,16553,0,98413
146636,16553,0,99519
146637,16553,0,97648
146638,16553,0,94380
146639,16553,0,104283
146640,16553,0,94589
146641,16553,0,95941
146642,16553,0,97994
146643,16553,0,96964
146644,16553,0,99660
146645,16553,0,113172
146646,16553,0,95841
146647,16553,0,95312
146648,16553,0,96125
146649,16553,0,94693
146650,16553,0,95462
146651,16553,0,97688
146652,16553,0,96037
146653,16553,0,102897
146654,16553,0,95443
146655,16553,0,95680
146656,16553,0,95463
146657,16553,0,94650
146658,16553,0,104053
146659,16553,0,95950
146660,16554,0,102205
146661,16554,0,94572
146662,16554,0,94544
146663,16554,0,95927
146664,16554,0,94803
146665,16554,0,94397
146666,16554,0,95589
146667,16555,0,94605
146668,16556,0,98182
146669,16556,0,101278
146670,16556,0,99201
146671,16556,0,95153
146672,16556,0,96873
146673,16556,0,95175
146674,16557,0,94717
146675,16557,0,96968
146676,16557,0,95371
146677,16557,0,105130
146678,16557,0,98453
146679,16558,0,110075
146680,16558,0,94731
146681,16558,0,94630
146682,16558,0,112636
146683,16558,0,103355
146684,16559,0,99395
146685,16559,0,99371
146686,16559,0,98654
146687,16559,0,112982
146688,16559,0,103626
146689,16559,0,96835
146690,16559,0,99256
146691,16559,0,100107
146692,16560,0,94782
146693,16560,0,97767
146694,16560,0,104173
146695,16560,0,95463
146696,16560,0,98794
146697,16560,0,103136
146698,16561,0,105755
146699,16561,0,106644
146700,16561,0,110966
146701,16561,0,103289
146702,16561,0,108116
146703,16561,0,113173
146704,16561,0,99120
146705,16562,0,95362
146706,16562,0,99009
146707,16562,0,95422
146708,16562,0,98229
146709,16562,0,94328
146710,16562,0,97123
146711,16563,0,99887
146712,16563,0,103192
146713,16563,0,99756
146714,16563,0,96752
146715,16563,0,96552
146716,16563,0,96137
146717,16564,0,94330
146718,16564,0,94224
146719,16564,0,101743
146720,16564,0,94587
146721,16564,0,100031
146722,16565,0,112800
146723,16565,0,103251
146724,16565,0,94743
146725,16565,0,95901
146726,16565,0,98653
146727,16565,0,95674
146728,16565,0,103561
146729,16566,0,106183
146730,16566,0,94288
146731,16566,0,96588
146732,16566,0,96605
146733,16566,0,94376
146734,16567,0,96974
146735,16567,0,96135
146736,16567,0,96072
146737,16567,0,94499
146738,16567,0,112217
146739,16567,0,96073
146740,16567,0,97166
146741,16567,0,100020
146742,16568,0,97428
146743,16568,0,101198
146744,16568,0,101059
146745,16568,0,97475
146746,16568,0,109098
146747,16568,0,100650
146748,16568,0,99045
146749,16568,0,98286
146750,16569,0,99759
146751,16569,0,99106
146752,16569,0,99065
146753,16569,0,94593
146754,16570,0,113000
146755,16570,0,94680
146756,16570,0,99359
146757,16570,0,113174
146758,16571,0,96265
146759,16571,0,113175
146760,16571,0,99103
146761,16571,0,97726
146762,16571,0,95843
146763,16571,0,95934
146764,16571,0,101269
146765,16572,0,111750
146766,16572,0,94593
146767,16572,0,96028
146768,16572,0,100242
146769,16572,0,107960
146770,16572,0,108345
146771,16573,0,94811
146772,16573,0,107906
146773,16573,0,97428
146774,16573,0,113176
146775,16573,0,97588
146776,16573,0,99877
146777,16573,0,94660
146778,16574,0,97412
146779,16574,0,94605
146780,16574,0,95036
146781,16574,0,94786
146782,16574,0,101664
146783,16574,0,96597
146784,16574,0,94983
146785,16574,0,95560
146786,16574,0,102960
146787,16574,0,97463
146788,16574,0,94565
146789,16574,0,94606
146790,16574,0,96984
146791,16574,0,95498
146792,16574,0,101903
146793,16574,0,96948
146794,16574,0,96213
146795,16575,0,100954
146796,16575,0,96192
146797,16575,0,96604
146798,16575,0,96439
146799,16575,0,97778
146800,16576,0,95564
146801,16576,0,97121
146802,16576,0,94340
146803,16576,0,97755
146804,16576,0,98515
146805,16577,0,95263
146806,16577,0,95914
146807,16577,0,94631
146808,16577,0,100233
146809,16577,0,94376
146810,16577,0,101865
146811,16577,0,105575
146812,16577,0,94593
146813,16577,0,100878
146814,16577,0,95674
146815,16578,0,104977
146816,16578,0,112229
146817,16578,0,111923
146818,16578,0,97850
146819,16578,0,113177
146820,16578,0,106851
146821,16578,0,96248
146822,16578,0,98622
146823,16578,0,98580
146824,16578,0,113031
146825,16579,0,95150
146826,16579,0,96298
146827,16580,0,94724
146828,16580,0,94332
146829,16580,0,94661
146830,16580,0,96045
146831,16580,0,101969
146832,16580,0,108435
146833,16580,0,100704
146834,16580,0,100584
146835,16580,0,98300
146836,16580,0,101970
146837,16580,0,105473
146838,16580,0,95875
146839,16581,0,98930
146840,16582,0,104127
146841,16582,0,96989
146842,16582,0,95047
146843,16582,0,94987
146844,16582,0,99228
146845,16582,0,95389
146846,16582,0,100841
146847,16582,0,97336
146848,16583,0,94877
146849,16583,0,108295
146850,16583,0,95263
146851,16583,0,94288
146852,16583,0,103926
146853,16583,0,104931
146854,16583,0,99250
146855,16583,0,96597
146856,16583,0,94731
146857,16584,0,94707
146858,16584,0,98861
146859,16584,0,94744
146860,16584,0,111859
146861,16584,0,103909
146862,16585,0,97285
146863,16585,0,98182
146864,16585,0,95378
146865,16585,0,99905
146866,16585,0,95988
146867,16585,0,95376
146868,16585,0,99648
146869,16585,0,94376
146870,16586,0,105753
146871,16586,0,100658
146872,16586,0,97923
146873,16586,0,96459
146874,16586,0,104501
146875,16587,0,94501
146876,16587,0,94555
146877,16587,0,97859
146878,16587,0,95177
146879,16587,0,101071
146880,16587,0,112249
146881,16587,0,95506
146882,16587,0,111449
146883,16588,0,94383
146884,16588,0,97257
146885,16588,0,99336
146886,16588,0,96605
146887,16588,0,97258
146888,16589,0,99371
146889,16589,0,95056
146890,16589,0,95684
146891,16589,0,113178
146892,16589,0,94682
146893,16589,0,109248
146894,16589,0,109955
146895,16589,0,94675
146896,16589,0,100590
146897,16589,0,113179
146898,16589,0,98367
146899,16589,0,94365
146900,16589,0,95588
146901,16590,0,101209
146902,16590,0,97471
146903,16590,0,94650
146904,16590,0,95030
146905,16590,0,107886
146906,16590,0,113180
146907,16590,0,107437
146908,16590,0,97385
146909,16590,0,113181
146910,16591,0,102589
146911,16591,0,95219
146912,16591,0,105622
146913,16591,0,94731
146914,16591,0,94877
146915,16591,0,101767
146916,16591,0,99348
146917,16591,0,94776
146918,16592,0,96319
146919,16592,0,95137
146920,16592,0,95822
146921,16592,0,94500
146922,16592,0,94529
146923,16592,0,94590
146924,16592,0,100130
146925,16592,0,95687
146926,16593,0,112979
146927,16593,0,95775
146928,16593,0,94565
146929,16594,0,100713
146930,16594,0,99772
146931,16594,0,96463
146932,16594,0,94402
146933,16594,0,95687
146934,16594,0,95733
146935,16594,0,98323
146936,16595,0,99951
146937,16595,0,94599
146938,16595,0,94593
146939,16595,0,96479
146940,16595,0,95589
146941,16596,0,94776
146942,16596,0,109709
146943,16596,0,104524
146944,16596,0,97035
146945,16596,0,96989
146946,16596,0,95583
146947,16596,0,97919
146948,16597,0,95728
146949,16597,0,99143
146950,16597,0,94631
146951,16597,0,96955
146952,16597,0,95263
146953,16597,0,111830
146954,16597,0,96902
146955,16597,0,96908
146956,16597,0,94401
146957,16597,0,94381
146958,16597,0,101353
146959,16597,0,96016
146960,16598,0,113182
146961,16598,0,97835
146962,16598,0,94911
146963,16598,0,96232
146964,16598,0,95147
146965,16598,0,98390
146966,16599,0,98305
146967,16599,0,94380
146968,16599,0,94782
146969,16599,0,96439
146970,16599,0,101117
146971,16600,0,100900
146972,16600,0,94565
146973,16600,0,95583
146974,16601,0,107529
146975,16601,0,96968
146976,16601,0,95024
146977,16601,0,94787
146978,16601,0,108148
146979,16601,0,99432
146980,16602,0,96144
146981,16602,0,113183
146982,16602,0,107946
146983,16602,0,103114
146984,16602,0,106754
146985,16603,0,95688
146986,16603,0,95434
146987,16603,0,108973
146988,16603,0,110726
146989,16603,0,105652
146990,16603,0,96393
146991,16604,0,97830
146992,16604,0,95681
146993,16604,0,94362
146994,16604,0,98789
146995,16604,0,95914
146996,16605,0,103820
146997,16605,0,107797
146998,16605,0,100625
146999,16605,0,97434
147000,16605,0,94824
147001,16605,0,98103
147002,16606,0,95775
147003,16606,0,97317
147004,16606,0,97805
147005,16606,0,99186
147006,16606,0,95092
147007,16606,0,95312
147008,16606,0,94390
147009,16606,0,99452
147010,16606,0,99451
147011,16606,0,104035
147012,16606,0,104489
147013,16606,0,95416
147014,16606,0,94566
147015,16606,0,96539
147016,16606,0,96206
147017,16606,0,106079
147018,16606,0,96763
147019,16606,0,96360
147020,16606,0,95591
147021,16606,0,95649
147022,16606,0,94562
147023,16606,0,94959
147024,16606,0,108299
147025,16607,0,104833
147026,16607,0,103953
147027,16607,0,97187
147028,16607,0,97224
147029,16607,0,101408
147030,16607,0,97940
147031,16607,0,95187
147032,16607,0,95175
147033,16607,0,99115
147034,16607,0,97817
147035,16608,0,95956
147036,16608,0,98094
147037,16608,0,94589
147038,16608,0,97849
147039,16608,0,95560
147040,16608,0,96648
147041,16608,0,108664
147042,16608,0,97419
147043,16608,0,112240
147044,16608,0,104219
147045,16609,0,96977
147046,16609,0,107036
147047,16609,0,95842
147048,16609,0,94692
147049,16609,0,98751
147050,16609,0,100739
147051,16610,0,105833
147052,16610,0,105545
147053,16610,0,96054
147054,16610,0,102540
147055,16610,0,113184
147056,16610,0,94574
147057,16610,0,94698
147058,16610,0,99267
147059,16610,0,94228
147060,16610,0,113136
147061,16610,0,104847
147062,16610,0,107502
147063,16610,0,99225
147064,16610,0,94562
147065,16610,0,110959
147066,16610,0,94521
147067,16610,0,99032
147068,16610,0,94541
147069,16610,0,106431
147070,16610,0,96685
147071,16610,0,112782
147072,16610,0,103229
147073,16610,0,108160
147074,16611,0,106970
147075,16611,0,95443
147076,16611,0,95830
147077,16611,0,95467
147078,16611,0,95389
147079,16611,0,96899
147080,16611,0,94562
147081,16611,0,94567
147082,16611,0,94363
147083,16611,0,96925
147084,16611,0,94572
147085,16611,0,94599
147086,16612,0,99318
147087,16612,0,95787
147088,16612,0,99576
147089,16612,0,96332
147090,16612,0,95024
147091,16613,0,95919
147092,16613,0,96453
147093,16613,0,95422
147094,16613,0,96545
147095,16613,0,96807
147096,16613,0,104838
147097,16614,0,101760
147098,16614,0,95691
147099,16614,0,95967
147100,16614,0,95934
147101,16614,0,99323
147102,16615,0,94383
147103,16615,0,95118
147104,16615,0,95035
147105,16615,0,97188
147106,16615,0,95934
147107,16615,0,104442
147108,16615,0,95590
147109,16616,0,95439
147110,16616,0,95899
147111,16616,0,97138
147112,16616,0,94688
147113,16616,0,94384
147114,16616,0,110601
147115,16616,0,96955
147116,16616,0,97019
147117,16616,0,95715
147118,16616,0,102119
147119,16616,0,103304
147120,16616,0,95477
147121,16616,0,95252
147122,16616,0,95625
147123,16617,0,97417
147124,16617,0,97508
147125,16617,0,98608
147126,16617,0,113185
147127,16617,0,112626
147128,16617,0,102190
147129,16618,0,98648
147130,16618,0,94542
147131,16618,0,107015
147132,16618,0,94228
147133,16618,0,109567
147134,16619,0,104665
147135,16619,0,103830
147136,16619,0,112644
147137,16619,0,95704
147138,16619,0,98063
147139,16619,0,94392
147140,16619,0,96095
147141,16619,0,113186
147142,16619,0,94605
147143,16619,0,94794
147144,16619,0,109109
147145,16619,0,94335
147146,16619,0,95994
147147,16620,0,113187
147148,16620,0,95726
147149,16621,0,94775
147150,16621,0,100845
147151,16621,0,94711
147152,16621,0,97190
147153,16621,0,102105
147154,16622,0,95490
147155,16623,0,97570
147156,16624,0,96077
147157,16624,0,95779
147158,16624,0,104833
147159,16624,0,94727
147160,16624,0,96152
147161,16625,0,113188
147162,16625,0,96804
147163,16625,0,102623
147164,16625,0,109138
147165,16625,0,97138
147166,16625,0,107982
147167,16626,0,96625
147168,16626,0,97417
147169,16626,0,94397
147170,16626,0,95443
147171,16626,0,96125
147172,16627,0,94987
147173,16627,0,102867
147174,16627,0,104982
147175,16627,0,113189
147176,16627,0,94388
147177,16628,0,94840
147178,16628,0,95795
147179,16628,0,98843
147180,16628,0,104848
147181,16628,0,97502
147182,16629,0,95047
147183,16629,0,96393
147184,16629,0,98426
147185,16629,0,97755
147186,16629,0,94490
147187,16629,0,95587
147188,16630,0,94567
147189,16630,0,95304
147190,16630,0,94979
147191,16631,0,96539
147192,16631,0,95591
147193,16631,0,102054
147194,16631,0,105035
147195,16631,0,96482
147196,16632,0,102843
147197,16632,0,105940
147198,16632,0,99227
147199,16632,0,94826
147200,16632,0,94599
147201,16632,0,94979
147202,16633,0,97108
147203,16633,0,97715
147204,16633,0,99985
147205,16633,0,97413
147206,16633,0,104167
147207,16633,0,96475
147208,16633,0,94845
147209,16633,0,95794
147210,16633,0,96977
147211,16633,0,102587
147212,16633,0,96007
147213,16633,0,95572
147214,16633,0,113006
147215,16634,0,102898
147216,16634,0,95313
147217,16634,0,100618
147218,16634,0,95932
147219,16634,0,97125
147220,16634,0,95389
147221,16634,0,95605
147222,16634,0,99837
147223,16635,0,98958
147224,16635,0,103681
147225,16635,0,106782
147226,16635,0,101160
147227,16635,0,113190
147228,16635,0,103512
147229,16635,0,96450
147230,16635,0,97751
147231,16635,0,95219
147232,16635,0,98751
147233,16635,0,95844
147234,16635,0,107689
147235,16635,0,101632
147236,16636,0,99032
147237,16636,0,97690
147238,16636,0,108029
147239,16636,0,94725
147240,16636,0,95930
147241,16637,0,98430
147242,16637,0,95361
147243,16637,0,94253
147244,16637,0,112682
147245,16637,0,111455
147246,16637,0,99713
147247,16637,0,113191
147248,16637,0,111365
147249,16637,0,95298
147250,16637,0,97584
147251,16637,0,103906
147252,16637,0,101584
147253,16637,0,113192
147254,16637,0,104650
147255,16637,0,98428
147256,16637,0,99617
147257,16637,0,111425
147258,16637,0,103274
147259,16637,0,113193
147260,16637,0,104531
147261,16637,0,106665
147262,16637,0,97678
147263,16637,0,95380
147264,16637,0,94409
147265,16637,0,104106
147266,16637,0,104972
147267,16637,0,94612
147268,16637,0,94490
147269,16637,0,109527
147270,16637,0,96735
147271,16637,0,96739
147272,16637,0,95751
147273,16637,0,98753
147274,16637,0,94286
147275,16637,0,95147
147276,16637,0,94414
147277,16637,0,96998
147278,16637,0,97858
147279,16637,0,94510
147280,16637,0,112220
147281,16637,0,94558
147282,16637,0,95005
147283,16637,0,94299
147284,16637,0,107100
147285,16637,0,94890
147286,16637,0,105837
147287,16637,0,107645
147288,16638,0,96648
147289,16638,0,95024
147290,16638,0,102003
147291,16638,0,95482
147292,16638,0,99971
147293,16638,0,95286
147294,16638,0,95001
147295,16638,0,98061
147296,16638,0,95015
147297,16639,0,99544
147298,16639,0,94811
147299,16639,0,95618
147300,16639,0,97389
147301,16639,0,100455
147302,16639,0,104802
147303,16640,0,97371
147304,16640,0,97848
147305,16640,0,101461
147306,16640,0,96615
147307,16640,0,95605
147308,16641,0,97054
147309,16641,0,99404
147310,16641,0,97116
147311,16641,0,94546
147312,16641,0,102485
147313,16641,0,100816
147314,16641,0,104372
147315,16642,0,104933
147316,16642,0,96726
147317,16642,0,113194
147318,16642,0,100092
147319,16642,0,98183
147320,16642,0,106332
147321,16642,0,105743
147322,16642,0,100569
147323,16642,0,96990
147324,16642,0,102737
147325,16642,0,98341
147326,16642,0,96749
147327,16642,0,101980
147328,16642,0,104684
147329,16642,0,104464
147330,16642,0,113195
147331,16642,0,99601
147332,16642,0,100060
147333,16643,0,110482
147334,16643,0,95973
147335,16643,0,97913
147336,16643,0,113196
147337,16643,0,95087
147338,16643,0,95492
147339,16643,0,105083
147340,16643,0,98287
147341,16644,0,99965
147342,16644,0,94599
147343,16644,0,95535
147344,16644,0,113197
147345,16644,0,94660
147346,16645,0,113198
147347,16645,0,96629
147348,16645,0,95026
147349,16645,0,95182
147350,16645,0,108721
147351,16645,0,95472
147352,16645,0,113014
147353,16645,0,94562
147354,16645,0,101089
147355,16645,0,104655
147356,16645,0,105820
147357,16645,0,95873
147358,16646,0,95934
147359,16646,0,96899
147360,16646,0,95569
147361,16646,0,94802
147362,16646,0,95390
147363,16646,0,98585
147364,16647,0,96959
147365,16647,0,96665
147366,16647,0,112053
147367,16647,0,98347
147368,16647,0,96123
147369,16647,0,105070
147370,16647,0,101035
147371,16647,0,100485
147372,16647,0,95688
147373,16647,0,95684
147374,16647,0,95685
147375,16647,0,95902
147376,16647,0,105575
147377,16647,0,105091
147378,16647,0,97791
147379,16647,0,96152
147380,16647,0,96545
147381,16647,0,109322
147382,16647,0,95686
147383,16647,0,95065
147384,16647,0,96469
147385,16647,0,95957
147386,16647,0,95057
147387,16647,0,113199
147388,16647,0,99737
147389,16647,0,101422
147390,16647,0,104943
147391,16647,0,95763
147392,16647,0,99576
147393,16647,0,95977
147394,16647,0,99937
147395,16647,0,103976
147396,16647,0,106057
147397,16647,0,94620
147398,16647,0,97104
147399,16647,0,113200
147400,16647,0,98094
147401,16647,0,94718
147402,16647,0,97143
147403,16647,0,101118
147404,16647,0,95166
147405,16647,0,112861
147406,16647,0,94386
147407,16648,0,97795
147408,16648,0,99682
147409,16648,0,98063
147410,16648,0,113201
147411,16648,0,96975
147412,16648,0,96184
147413,16648,0,96907
147414,16648,0,110329
147415,16648,0,98262
147416,16648,0,94976
147417,16648,0,97558
147418,16648,0,100782
147419,16648,0,94565
147420,16648,0,110552
147421,16648,0,94504
147422,16648,0,96873
147423,16648,0,95009
147424,16649,0,100670
147425,16649,0,96754
147426,16649,0,96765
147427,16649,0,95384
147428,16649,0,95382
147429,16649,0,95869
147430,16650,0,98469
147431,16650,0,111640
147432,16650,0,105095
147433,16650,0,98290
147434,16650,0,108160
147435,16650,0,113202
147436,16650,0,113203
147437,16650,0,102287
147438,16651,0,95889
147439,16651,0,95788
147440,16651,0,94606
147441,16651,0,96498
147442,16651,0,97077
147443,16651,0,102932
147444,16651,0,98974
147445,16651,0,108010
147446,16651,0,95293
147447,16652,0,96120
147448,16652,0,94650
147449,16652,0,98453
147450,16652,0,94617
147451,16652,0,94820
147452,16652,0,96948
147453,16652,0,100855
147454,16653,0,103403
147455,16653,0,95490
147456,16653,0,100456
147457,16653,0,95440
147458,16653,0,95244
147459,16654,0,94802
147460,16654,0,95490
147461,16654,0,95044
147462,16655,0,96797
147463,16655,0,107118
147464,16655,0,97536
147465,16655,0,96802
147466,16655,0,99747
147467,16656,0,101827
147468,16656,0,98377
147469,16656,0,105314
147470,16656,0,94600
147471,16656,0,95961
147472,16656,0,97732
147473,16656,0,100926
147474,16656,0,94544
147475,16656,0,97188
147476,16656,0,95490
147477,16656,0,94995
147478,16656,0,104659
147479,16656,0,97455
147480,16656,0,95579
147481,16657,0,106426
147482,16657,0,94633
147483,16657,0,97319
147484,16657,0,94272
147485,16657,0,94330
147486,16657,0,94224
147487,16657,0,99116
147488,16658,0,103829
147489,16658,0,105418
147490,16658,0,95228
147491,16658,0,102169
147492,16658,0,105549
147493,16658,0,96939
147494,16658,0,99548
147495,16658,0,100006
147496,16658,0,94544
147497,16658,0,95030
147498,16658,0,96727
147499,16659,0,103242
147500,16659,0,97562
147501,16659,0,111815
147502,16660,0,94774
147503,16660,0,94389
147504,16660,0,98594
147505,16660,0,96913
147506,16660,0,103534
147507,16660,0,96360
147508,16660,0,101387
147509,16660,0,96984
147510,16660,0,101556
147511,16660,0,108094
147512,16661,0,95490
147513,16661,0,95316
147514,16661,0,94495
147515,16661,0,101307
147516,16661,0,95880
147517,16661,0,94698
147518,16662,0,99578
147519,16662,0,97385
147520,16662,0,95150
147521,16662,0,96334
147522,16662,0,97496
147523,16663,0,95382
147524,16663,0,97367
147525,16663,0,94514
147526,16663,0,113139
147527,16663,0,107674
147528,16663,0,106295
147529,16663,0,101163
147530,16663,0,113204
147531,16663,0,105095
147532,16663,0,102038
147533,16664,0,112159
147534,16664,0,98335
147535,16664,0,102556
147536,16664,0,97966
147537,16664,0,97038
147538,16664,0,101670
147539,16664,0,101688
147540,16664,0,101405
147541,16664,0,109925
147542,16664,0,95191
147543,16664,0,102707
147544,16664,0,101059
147545,16664,0,95224
147546,16665,0,94565
147547,16665,0,94995
147548,16665,0,95518
147549,16665,0,105556
147550,16665,0,99321
147551,16665,0,111315
147552,16666,0,96016
147553,16666,0,106912
147554,16666,0,96286
147555,16667,0,102716
147556,16667,0,97494
147557,16667,0,99799
147558,16667,0,95579
147559,16667,0,97230
147560,16667,0,105940
147561,16668,0,95341
147562,16668,0,96144
147563,16668,0,95059
147564,16668,0,95416
147565,16668,0,99400
147566,16668,0,94401
147567,16669,0,95091
147568,16669,0,94330
147569,16669,0,95851
147570,16669,0,95684
147571,16669,0,94673
147572,16669,0,98408
147573,16669,0,94583
147574,16670,0,101846
147575,16670,0,97732
147576,16670,0,99619
147577,16670,0,95909
147578,16670,0,101982
147579,16670,0,97258
147580,16671,0,102366
147581,16671,0,97147
147582,16671,0,95822
147583,16671,0,104416
147584,16671,0,97478
147585,16671,0,97260
147586,16671,0,98313
147587,16671,0,97536
147588,16671,0,98965
147589,16671,0,112401
147590,16671,0,94363
147591,16671,0,98024
147592,16672,0,98369
147593,16672,0,100467
147594,16672,0,98229
147595,16672,0,102335
147596,16672,0,94966
147597,16672,0,103423
147598,16672,0,111627
147599,16672,0,97728
147600,16672,0,100796
147601,16672,0,102636
147602,16672,0,100128
147603,16672,0,95729
147604,16672,0,97885
147605,16672,0,97791
147606,16672,0,111407
147607,16672,0,108507
147608,16672,0,101822
147609,16673,0,94391
147610,16673,0,96722
147611,16673,0,107757
147612,16673,0,96603
147613,16673,0,94605
147614,16673,0,94224
147615,16674,0,109333
147616,16674,0,96552
147617,16674,0,99772
147618,16674,0,98107
147619,16674,0,96075
147620,16674,0,98228
147621,16674,0,101146
147622,16674,0,96578
147623,16674,0,108036
147624,16674,0,102479
147625,16674,0,106512
147626,16674,0,107994
147627,16674,0,101412
147628,16674,0,94672
147629,16674,0,103319
147630,16674,0,103470
147631,16674,0,100656
147632,16674,0,109511
147633,16674,0,96928
147634,16674,0,97202
147635,16674,0,113205
147636,16674,0,96757
147637,16675,0,113206
147638,16675,0,96806
147639,16675,0,97420
147640,16675,0,106709
147641,16675,0,99239
147642,16676,0,99879
147643,16676,0,99909
147644,16676,0,99645
147645,16676,0,95899
147646,16676,0,96604
147647,16676,0,96767
147648,16677,0,100262
147649,16677,0,97495
147650,16677,0,95751
147651,16677,0,95307
147652,16677,0,95256
147653,16677,0,108342
147654,16678,0,94763
147655,16678,0,98595
147656,16678,0,94767
147657,16678,0,97234
147658,16678,0,100192
147659,16679,0,94228
147660,16679,0,94897
147661,16680,0,98431
147662,16680,0,102794
147663,16680,0,111964
147664,16681,0,94987
147665,16681,0,94273
147666,16681,0,96934
147667,16682,0,94819
147668,16682,0,95059
147669,16682,0,97280
147670,16682,0,94672
147671,16682,0,95341
147672,16682,0,95583
147673,16682,0,94776
147674,16683,0,95927
147675,16683,0,100100
147676,16683,0,96530
147677,16683,0,105823
147678,16683,0,98201
147679,16683,0,95737
147680,16683,0,94595
147681,16683,0,94588
147682,16683,0,101437
147683,16683,0,99937
147684,16683,0,94391
147685,16683,0,96135
147686,16684,0,94661
147687,16684,0,96748
147688,16684,0,96674
147689,16684,0,98783
147690,16684,0,104324
147691,16684,0,95497
147692,16685,0,111168
147693,16685,0,95472
147694,16685,0,98585
147695,16685,0,97579
147696,16685,0,95224
147697,16686,0,101300
147698,16686,0,98358
147699,16686,0,107570
147700,16686,0,113207
147701,16686,0,99142
147702,16686,0,103816
147703,16687,0,108250
147704,16687,0,94397
147705,16687,0,95024
147706,16687,0,97951
147707,16687,0,112935
147708,16687,0,98436
147709,16688,0,102771
147710,16688,0,97673
147711,16688,0,97680
147712,16688,0,108451
147713,16688,0,111539
147714,16688,0,98480
147715,16688,0,113208
147716,16688,0,101124
147717,16689,0,94738
147718,16689,0,97921
147719,16689,0,95378
147720,16689,0,96123
147721,16689,0,95379
147722,16690,0,111455
147723,16690,0,94272
147724,16690,0,96134
147725,16690,0,94327
147726,16690,0,98667
147727,16690,0,97473
147728,16690,0,96545
147729,16690,0,95407
147730,16691,0,97282
147731,16691,0,103729
147732,16691,0,99232
147733,16691,0,94567
147734,16691,0,98215
147735,16691,0,109300
147736,16691,0,99516
147737,16692,0,95720
147738,16692,0,94593
147739,16692,0,95822
147740,16692,0,97732
147741,16692,0,95158
147742,16693,0,94251
147743,16693,0,98712
147744,16693,0,94258
147745,16693,0,105796
147746,16693,0,113209
147747,16693,0,94262
147748,16693,0,109437
147749,16694,0,99039
147750,16694,0,104840
147751,16694,0,101715
147752,16694,0,100520
147753,16694,0,97492
147754,16695,0,102801
147755,16695,0,96076
147756,16695,0,95689
147757,16695,0,97639
147758,16695,0,98122
147759,16695,0,94846
147760,16695,0,97622
147761,16695,0,112991
147762,16695,0,94465
147763,16696,0,94834
147764,16696,0,95825
147765,16696,0,102897
147766,16696,0,95389
147767,16696,0,99228
147768,16697,0,100444
147769,16697,0,101677
147770,16697,0,94782
147771,16697,0,95059
147772,16697,0,95687
147773,16697,0,94612
147774,16698,0,95548
147775,16698,0,99255
147776,16698,0,100732
147777,16698,0,98956
147778,16698,0,95978
147779,16699,0,97108
147780,16699,0,96550
147781,16699,0,96561
147782,16699,0,97567
147783,16699,0,97188
147784,16699,0,94376
147785,16699,0,95995
147786,16700,0,105568
147787,16700,0,98140
147788,16700,0,95696
147789,16700,0,95376
147790,16700,0,98068
147791,16700,0,94564
147792,16700,0,94404
147793,16700,0,105563
147794,16701,0,101950
147795,16701,0,103825
